"","V1","V2","V3","V4","V5","V6"
"383","FALSE","FALSE","Nairobi, Kenya","571","FALSE","Twitter for Android"
"384","FALSE","FALSE","<U+56DB><U+5DDD>, <U+4E2D><U+534E><U+4EBA><U+6C11><U+5171><U+548C><U+56FD>","20","FALSE","Twitter Web Client"
"385","FALSE","FALSE","Navi Mumbai","249","FALSE","Twitter for Android"
"386","FALSE","FALSE","Mexico D.F.","2552","FALSE","Twitter for iPhone"
"387","FALSE","FALSE","Cochin, India","5515","FALSE","myEazyLinux"
"388","FALSE","FALSE","Hobart, Tasmania","1825","FALSE","Twitter for Android"
"389","FALSE","FALSE","Perth, Australia","271","TRUE","Twitter Web Client"
"390","FALSE","FALSE","","1293","FALSE","Twitter for iPhone"
"391","FALSE","FALSE","Buenos Aires, Argentina","84","FALSE","Twitter for Android"
"392","FALSE","FALSE","","0","FALSE","Twitter for iPhone"
"393","FALSE","FALSE","Vilnius, Lithuania","160","FALSE","Twitter for Android"
"394","FALSE","FALSE","College Station, TX","55","FALSE","Twitter Web Client"
"395","FALSE","FALSE","Tokyo, Japan","951",NA,"Twitter for Android"
"396","FALSE","FALSE","Chicago, IL","1421",NA,"Google"
"397","FALSE","FALSE","Clermont-Ferrand, France","42","FALSE","Twitter for Android"
"398","FALSE","FALSE","New Mexico","1424","FALSE","Twitter for iPhone"
"399","FALSE","FALSE","Bangalore","306","FALSE","Twitter Web App"
"400","FALSE","FALSE","","4436","FALSE","Twitter for iPhone"
"401","FALSE","FALSE","Kilifi, Kenya","297","FALSE","Twitter for Android"
"402","FALSE","FALSE","","44","FALSE","Twitter for Android"
"403","FALSE","FALSE","Edge of no flex zone.","598","FALSE","Twitter for iPhone"
"404","FALSE","FALSE","","8","FALSE","Twitter for iPhone"
"405","FALSE","FALSE","Bogotá – Colombia","139","FALSE","Twitter for Android"
"406","FALSE","FALSE","","215","FALSE","K. White"
"407","FALSE","FALSE","Albuquerque, NM","1171","FALSE","Twitter for Android"
"408","FALSE","FALSE","Edmonton/Treaty 6","810","FALSE","Twitter for iPhone"
"409","FALSE","FALSE","Australia","2533","FALSE","Twitter Web Client"
"410","FALSE","FALSE","Warsaw, Poland","25733","FALSE","Women in Tech Chat"
"411","TRUE","FALSE","Austin, TX","6910","TRUE","Twitter for iPhone"
"412","TRUE","FALSE","My own private Idaho","10416",NA,"Buffer"
"413","TRUE","FALSE","Houston, TX","79596","FALSE","Tweetbot for i<U+039F>S"
"414","FALSE","FALSE","DC","2157",NA,"Twitter Web Client"
"415","FALSE","FALSE","Philadelphia, PA","618",NA,"Twitter for Android"
"416","FALSE","FALSE","Los Angeles, CA","619","FALSE","Twitter for iPhone"
"417","FALSE","FALSE","Edmonton, Alberta","132","FALSE","Twitter Web Client"
"418","FALSE","FALSE","Richmond, B.C., Canada","2203","FALSE","Twitter for iPad"
"419","FALSE","FALSE","Calgary, Alberta","122","FALSE","T7 App"
"420","FALSE","FALSE","Bristol","1012",NA,"daily_r_cheatsheets"
"421","FALSE","FALSE","","145","FALSE","Twitter Web App"
"422","FALSE","FALSE","Lives in London, UK ","1689","TRUE","Twitter Web App"
"423","FALSE","FALSE","Ann Arbor, MI","1457","FALSE","Twitter for iPhone"
"424","FALSE","FALSE","Columbus, OH","681",NA,"Twitter for iPhone"
"425","FALSE","FALSE","São Paulo, SP, Brasil","2118","TRUE","Twitter for Android"
"426","FALSE","FALSE","Japan","231","FALSE","Twitter for iPhone"
"427","FALSE","FALSE","Baltimore, MD","401",NA,"Twitter for iPad"
"428","FALSE","FALSE","Baltimore, MD","401","FALSE","Twitter for iPad"
"429","FALSE","FALSE","Baltimore, MD","401",NA,"Twitter for iPad"
"430","FALSE","FALSE","Washington, DC","328","FALSE","Twitter for iPhone"
"431","FALSE","FALSE","<U+092D><U+093E><U+0930><U+0924><U+0916><U+0923><U+094D><U+0921>, <U+091C><U+092E><U+094D><U+092C><U+0942><U+0926><U+094D><U+0935><U+0940><U+092A> <U+0964><U+0964>","302","FALSE","Twitter for Android"
"432","FALSE","FALSE","<U+092D><U+093E><U+0930><U+0924><U+0916><U+0923><U+094D><U+0921>, <U+091C><U+092E><U+094D><U+092C><U+0942><U+0926><U+094D><U+0935><U+0940><U+092A> <U+0964><U+0964>","302","FALSE","Twitter for Android"
"433","FALSE","FALSE","","2","FALSE","Twitter Web Client"
"434","FALSE","FALSE","Denver, CO","3730","FALSE","cloudshbot"
"435","FALSE","FALSE","","615","FALSE","Twitter for Android"
"436","FALSE","FALSE","Lansing, MI | Cleveland, OH","1127",NA,"Twitter Web Client"
"437","FALSE","FALSE","Brisbane, Queensland","108","FALSE","Twitter for iPhone"
"438","FALSE","FALSE","","16","FALSE","Twitter for iPhone"
"439","FALSE","FALSE","Northampton, MA","387",NA,"Twitter for Android"
"440","FALSE","FALSE","Guatemala","129","FALSE","Twitter for iPhone"
"441","FALSE","FALSE","","91","FALSE","Twitter for iPhone"
"442","FALSE","FALSE","","262","FALSE","Twitter for iPhone"
"443","FALSE","FALSE","Sleman, Yogyakarta","19","FALSE","Twitter Web Client"
"444","FALSE","FALSE","Buenos Aires - Argentina","99","FALSE","Twitter Web Client"
"445","FALSE","FALSE","Buenos Aires - Argentina","99","FALSE","Twitter for Android"
"446","FALSE","FALSE","Kingston, Ontario","192",NA,"TweetDeck"
"447","FALSE","FALSE","","5484","FALSE","DevHighlights"
"448","FALSE","FALSE","","5484","FALSE","DevHighlights"
"449","FALSE","FALSE","","5484","FALSE","DevHighlights"
"450","FALSE","FALSE","Thil, France","72","FALSE","Twitter for iPhone"
"451","FALSE","FALSE","","452",NA,"Twitter Web Client"
"452","FALSE","FALSE","Quito, Ecuador","78","FALSE","Twitter for Android"
"453","FALSE","FALSE","India","569","FALSE","TechnorBot"
"454","FALSE","FALSE","Digital Ocean","3583","FALSE","SynzBot"
"455","FALSE","FALSE","USA","1520","FALSE","TweetDeck"
"456","FALSE","FALSE","Vancouver, BC","582","FALSE","Twitter for Android"
"457","FALSE","FALSE","St Louis, MO","818",NA,"Twitter Web Client"
"458","FALSE","FALSE","St Louis, MO","818",NA,"Twitter Web Client"
"459","FALSE","FALSE","St Louis, MO","818",NA,"Twitter Web Client"
"460","FALSE","FALSE","","77","FALSE","Twitter for iPhone"
"461","FALSE","FALSE","","175","FALSE","latestnewstech"
"462","FALSE","FALSE","","20774","FALSE","Twitter Web Client"
"463","FALSE","FALSE","","20774","FALSE","Twitter Web Client"
"464","FALSE","FALSE","","55","FALSE","Twitter for iPhone"
"465","FALSE","FALSE","Oakland, CA","252",NA,"Twitter Web App"
"466","FALSE","FALSE","Novi Sad, Republic of Serbia","184","FALSE","Twitter Web Client"
"467","FALSE","FALSE","Berlin, Germany","66","FALSE","Twitter for Android"
"468","FALSE","FALSE","Washington, DC","40","FALSE","Twitter for iPhone"
"469","FALSE","FALSE","Cambridge, MA","2723","FALSE","Twitter for iPhone"
"470","FALSE","FALSE","Puerto Montt - Santiago, Chile","910","FALSE","Twitter for iPhone"
"471","FALSE","FALSE","Goiânia, GO","123","FALSE","Twitter for iPhone"
"472","FALSE","FALSE","Pittsburgh, PA","2572","FALSE","Twitter for iPhone"
"473","FALSE","FALSE","Pittsburgh, PA","2572","FALSE","Twitter for iPhone"
"474","FALSE","FALSE","Atlanta, GA","217","FALSE","Twitter for Android"
"475","FALSE","FALSE","Atlanta, GA","217","FALSE","Twitter for Android"
"476","FALSE","FALSE","Atlanta, GA","217","FALSE","Twitter for Android"
"477","FALSE","FALSE","Atlanta, GA","217","FALSE","Twitter for Android"
"478","FALSE","FALSE","Atlanta, GA","217","FALSE","Twitter for Android"
"479","FALSE","FALSE","Atlanta, GA","217","FALSE","Twitter for Android"
"480","FALSE","FALSE","Atlanta, GA","217","FALSE","Twitter for Android"
"481","FALSE","FALSE","Brisbane, Australia","1399","FALSE","Twitter Web Client"
"482","FALSE","FALSE","United Kingdom","3679","FALSE","Twitter Web App"
"483","FALSE","FALSE","United Kingdom","3679","FALSE","Twitter Web App"
"484","FALSE","FALSE","United Kingdom","3679","FALSE","Twitter Web App"
"485","FALSE","FALSE","Australia","948","FALSE","Twitter for Android"
"486","FALSE","FALSE","Australia","948","FALSE","Twitter for Android"
"487","FALSE","FALSE","NewYork ,Jamaica, South Africa","601","FALSE","Twitter for BlackBerry®"
"488","FALSE","FALSE","","952",NA,"Twitter for iPhone"
"489","FALSE","FALSE","Taiwan | Los Angeles","33","FALSE","Twitter for iPhone"
"490","FALSE","FALSE","Kyoto, Japan","98","FALSE","Twitter for iPhone"
"491","FALSE","FALSE","","32","FALSE","Twitter for iPhone"
"492","FALSE","FALSE","San Luis Obispo, CA","10","FALSE","Twitter for Android"
"493","FALSE","FALSE","","308","FALSE","Twitter for Android"
"494","FALSE","FALSE","Tokyo-to, Japan","346",NA,"Twitter Web Client"
"495","FALSE","FALSE","Lima, Peru","410","FALSE","Twitter for Android"
"496","FALSE","FALSE","Lima, Peru","410","FALSE","Twitter for Android"
"497","FALSE","FALSE","","958","TRUE","Twitter Web App"
"498","FALSE","FALSE","ÜT: 19.398765,-99.226449","59","FALSE","Twitter for Android"
"499","FALSE","FALSE","Oakland, CA","279","FALSE","Twitter for iPhone"
"500","FALSE","FALSE","Oakland, CA","279","FALSE","Twitter for iPhone"
"501","FALSE","FALSE","Paris","136","FALSE","Twitter for Android"
"502","FALSE","FALSE","Harare, Zimbabwe","333","FALSE","Twitter for Android"
"503","FALSE","FALSE","Kiambu, Kenya","288","FALSE","Twitter Web Client"
"504","FALSE","FALSE","France","6234","FALSE","Twitter Web App"
"505","FALSE","FALSE","France","6234","FALSE","Twitter Web App"
"506","FALSE","FALSE","France","6234","FALSE","Twitter for iPhone"
"507","FALSE","FALSE","France","6234","FALSE","Twitter Web App"
"508","FALSE","FALSE","France","6234","TRUE","Twitter for iPhone"
"509","FALSE","FALSE","France","6234",NA,"Twitter for iPhone"
"510","FALSE","FALSE","France","6234","FALSE","Twitter for iPhone"
"511","FALSE","FALSE","France","6234","TRUE","Twitter for iPhone"
"512","FALSE","FALSE","France","6234","FALSE","Twitter for iPhone"
"513","FALSE","FALSE","Canada","223","FALSE","Twitter for Android"
"514","FALSE","FALSE","Cape Town, South Africa","1087","FALSE","Twitter Web Client"
"515","FALSE","FALSE","Hamburg, Deutschland","151","FALSE","Twitter Web Client"
"516","FALSE","FALSE","Hamburg, Deutschland","151","FALSE","Twitter Web Client"
"517","FALSE","FALSE","Hamburg, Deutschland","151","FALSE","Twitter Web Client"
"518","FALSE","FALSE","","84","TRUE","Twitter for Android"
"519","FALSE","FALSE","Stockholm, Sweden","322","FALSE","Twitter for Android"
"520","FALSE","FALSE","Edinburgh, Scotland","125","FALSE","Twitter for Android"
"521","FALSE","FALSE","Paris, France","125",NA,"Hootsuite Inc."
"522","FALSE","FALSE","Cape Town, South Africa","359","FALSE","Twitter Web Client"
"523","FALSE","FALSE","Cape Town, South Africa","359",NA,"Twitter Web Client"
"524","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"525","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"526","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"527","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"528","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"529","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"530","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"531","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"532","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"533","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"534","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"535","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"536","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"537","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"538","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"539","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"540","FALSE","FALSE","Namibia","353","FALSE","Twitter for Android"
"541","FALSE","FALSE","Nuremberg, Bavaria","860","FALSE","Twitter for Android"
"542","FALSE","FALSE","Nuremberg, Bavaria","860","FALSE","Twitter Web Client"
"543","FALSE","FALSE","Nuremberg, Bavaria","860","FALSE","Twitter Web Client"
"544","FALSE","FALSE","Fort Collins, CO, USA","3033","FALSE","Twitter Web App"
"545","FALSE","FALSE","Fort Collins, CO, USA","3033","FALSE","Twitter Web Client"
"546","FALSE","FALSE","Fort Collins, CO, USA","3033","FALSE","Twitter Web Client"
"547","FALSE","FALSE","Fort Collins, CO, USA","3033","FALSE","Twitter Web App"
"548","FALSE","FALSE","Fort Collins, CO, USA","3033","FALSE","Twitter Web App"
"549","FALSE","FALSE","Fort Collins, CO, USA","3033","FALSE","Twitter Web Client"
"550","FALSE","FALSE","Fort Collins, CO, USA","3033","FALSE","Twitter Web Client"
"551","FALSE","FALSE","Fort Collins, CO, USA","3033","FALSE","Twitter Web Client"
"552","FALSE","FALSE","","77","FALSE","Twitter for Android"
"553","FALSE","FALSE","","77","FALSE","Twitter for Android"
"554","FALSE","FALSE","","77","FALSE","Twitter for Android"
"555","FALSE","FALSE","Göttingen, Germany","855","FALSE","Twitter for Android"
"556","FALSE","FALSE","","502","FALSE","Twitter for Android"
"557","FALSE","FALSE","Portsmouth, England","499","FALSE","Twitter for iPhone"
"558","FALSE","FALSE","Paris, France","1419","FALSE","Twitter for iPhone"
"559","FALSE","FALSE","Sheffield, UK","310","FALSE","Twitter Web App"
"560","FALSE","FALSE","Austin, TX","188",NA,"Twitter Web Client"
"561","FALSE","FALSE","Austin, TX","188","FALSE","Twitter for Android"
"562","FALSE","FALSE","Huddersfield, UK","402","FALSE","Tweetbot for i<U+039F>S"
"563","FALSE","FALSE","","314","FALSE","R stats API access"
"564","FALSE","FALSE","","314","FALSE","R stats API access"
"565","FALSE","FALSE","","314","FALSE","R stats API access"
"566","FALSE","FALSE","","314","FALSE","R stats API access"
"567","FALSE","FALSE","","314","FALSE","R stats API access"
"568","FALSE","FALSE","","314","FALSE","R stats API access"
"569","FALSE","FALSE","","314","FALSE","R stats API access"
"570","FALSE","FALSE","","314","FALSE","R stats API access"
"571","FALSE","FALSE","","314","FALSE","R stats API access"
"572","FALSE","FALSE","","314","FALSE","R stats API access"
"573","FALSE","FALSE","","314","FALSE","R stats API access"
"574","FALSE","FALSE","","314","FALSE","R stats API access"
"575","FALSE","FALSE","","314","FALSE","R stats API access"
"576","FALSE","FALSE","","314","FALSE","R stats API access"
"577","FALSE","FALSE","","314","FALSE","R stats API access"
"578","FALSE","FALSE","","314","FALSE","R stats API access"
"579","FALSE","FALSE","","314","FALSE","R stats API access"
"580","FALSE","FALSE","","314","FALSE","R stats API access"
"581","FALSE","FALSE","","314","FALSE","R stats API access"
"582","FALSE","FALSE","","314","FALSE","R stats API access"
"583","FALSE","FALSE","","314","FALSE","R stats API access"
"584","FALSE","FALSE","","314","FALSE","R stats API access"
"585","FALSE","FALSE","","314","FALSE","R stats API access"
"586","FALSE","FALSE","","314","FALSE","R stats API access"
"587","FALSE","FALSE","","314","FALSE","R stats API access"
"588","FALSE","FALSE","","314","FALSE","R stats API access"
"589","FALSE","FALSE","","314","FALSE","R stats API access"
"590","FALSE","FALSE","","314","FALSE","R stats API access"
"591","FALSE","FALSE","","314","FALSE","R stats API access"
"592","FALSE","FALSE","","314","FALSE","R stats API access"
"593","FALSE","FALSE","","314","FALSE","R stats API access"
"594","FALSE","FALSE","","314","FALSE","R stats API access"
"595","FALSE","FALSE","","314","FALSE","R stats API access"
"596","FALSE","FALSE","","314","FALSE","R stats API access"
"597","FALSE","FALSE","","314","FALSE","R stats API access"
"598","FALSE","FALSE","","314","FALSE","R stats API access"
"599","FALSE","FALSE","","314","TRUE","R stats API access"
"600","FALSE","FALSE","","314","FALSE","R stats API access"
"601","FALSE","FALSE","","314","FALSE","R stats API access"
"602","FALSE","FALSE","","314","FALSE","R stats API access"
"603","FALSE","FALSE","","314","FALSE","R stats API access"
"604","FALSE","FALSE","","314","FALSE","R stats API access"
"605","FALSE","FALSE","","314","FALSE","R stats API access"
"606","FALSE","FALSE","","314","FALSE","R stats API access"
"607","FALSE","FALSE","","314","FALSE","R stats API access"
"608","FALSE","FALSE","","314","FALSE","R stats API access"
"609","FALSE","FALSE","","314","FALSE","R stats API access"
"610","FALSE","FALSE","","314","FALSE","R stats API access"
"611","FALSE","FALSE","","314","FALSE","R stats API access"
"612","FALSE","FALSE","","314","FALSE","R stats API access"
"613","FALSE","FALSE","","314","FALSE","R stats API access"
"614","FALSE","FALSE","","314","FALSE","R stats API access"
"615","FALSE","FALSE","","314","FALSE","R stats API access"
"616","FALSE","FALSE","","314","FALSE","R stats API access"
"617","FALSE","FALSE","","314","FALSE","R stats API access"
"618","FALSE","FALSE","","314","FALSE","R stats API access"
"619","FALSE","FALSE","","314","FALSE","R stats API access"
"620","FALSE","FALSE","","314","FALSE","R stats API access"
"621","FALSE","FALSE","","314","FALSE","R stats API access"
"622","FALSE","FALSE","","314","FALSE","R stats API access"
"623","FALSE","FALSE","","314","FALSE","R stats API access"
"624","FALSE","FALSE","","314","FALSE","R stats API access"
"625","FALSE","FALSE","","314","FALSE","R stats API access"
"626","FALSE","FALSE","","314","FALSE","R stats API access"
"627","FALSE","FALSE","","314","FALSE","R stats API access"
"628","FALSE","FALSE","","314","FALSE","R stats API access"
"629","FALSE","FALSE","","314","FALSE","R stats API access"
"630","FALSE","FALSE","","314","FALSE","R stats API access"
"631","FALSE","FALSE","","314","FALSE","R stats API access"
"632","FALSE","FALSE","","314","FALSE","R stats API access"
"633","FALSE","FALSE","","314","FALSE","R stats API access"
"634","FALSE","FALSE","","314","FALSE","R stats API access"
"635","FALSE","FALSE","","314","FALSE","R stats API access"
"636","FALSE","FALSE","","314","FALSE","R stats API access"
"637","FALSE","FALSE","","314","FALSE","R stats API access"
"638","FALSE","FALSE","","314","FALSE","R stats API access"
"639","FALSE","FALSE","","314","FALSE","R stats API access"
"640","FALSE","FALSE","","314","FALSE","R stats API access"
"641","FALSE","FALSE","","314","FALSE","R stats API access"
"642","FALSE","FALSE","","314","FALSE","R stats API access"
"643","FALSE","FALSE","","314","FALSE","R stats API access"
"644","FALSE","FALSE","","314","FALSE","R stats API access"
"645","FALSE","FALSE","","314","FALSE","R stats API access"
"646","FALSE","FALSE","","314","FALSE","R stats API access"
"647","FALSE","FALSE","","314","FALSE","R stats API access"
"648","FALSE","FALSE","","314","FALSE","R stats API access"
"649","FALSE","FALSE","","314","FALSE","R stats API access"
"650","FALSE","FALSE","","314","FALSE","R stats API access"
"651","FALSE","FALSE","","314","FALSE","R stats API access"
